season,player_id,player_name,position,age,fantasy_points,positional_finish
1999,00-0008241,E.James,RB,21.0,389.90000000000003,1.0
1999,00-0005092,M.Faulk,RB,26.0,388.3,2.0
1999,00-0005883,E.George,RB,26.0,306.2,3.0
1999,00-0004052,S.Davis,RB,25.0,302.6,4.0
1999,00-0005779,C.Garner,RB,27.0,281.40000000000003,5.0
1999,00-0015165,E.Smith,RB,30.0,279.6,6.0
1999,00-0009829,D.Levens,RB,29.0,276.70000000000005,7.0
1999,00-0010442,C.Martin,RB,26.0,272.3,8.0
1999,00-0017322,R.Watters,RB,30.0,254.70000000000002,9.0
1999,00-0015523,D.Staley,RB,24.0,244.70000000000002,10.0
1999,00-0004304,C.Dillon,RB,25.0,235.0,11.0
1999,00-0005816,O.Gary,RB,24.0,222.8,12.0
1999,00-0015698,J.Stewart,RB,28.0,202.9,13.0
1999,00-0001215,J.Bettis,RB,27.0,200.94,14.0
1999,00-0017486,T.Wheatley,RB,27.0,200.20000000000002,15.0
1999,00-0004916,C.Enis,RB,23.0,187.6,16.0
1999,00-0015286,R.Smith,RB,27.0,180.1,17.0
1999,00-0013622,E.Rhett,RB,29.0,175.10000000000002,18.0
1999,00-0009288,T.Kirby,RB,29.0,175.08,19.0
1999,00-0000232,T.Allen,RB,31.0,173.10000000000002,20.0
1999,00-0004640,W.Dunn,RB,24.0,169.5,21.0
1999,00-0001224,T.Biakabutuka,RB,25.0,154.70000000000002,22.0
1999,00-0017915,R.Williams,RB,22.0,152.60000000000002,23.0
1999,00-0016098,F.Taylor,RB,23.0,143.5,24.0
1999,00-0007969,R.Huntley,RB,27.0,137.0,25.0
1999,00-0007520,L.Hoard,RB,31.0,136.1,26.0
1999,00-0000745,T.Barber,RB,24.0,127.7,27.0
1999,00-0009038,N.Kaufman,RB,26.0,127.5,28.0
1999,00-0011869,A.Murrell,RB,29.0,112.80000000000001,29.0
1999,00-0015091,A.Smith,RB,27.0,109.60000000000001,30.0
1999,00-0008529,J.Johnson,RB,25.0,106.80000000000001,31.0
1999,00-0007436,G.Hill,RB,27.0,89.9,32.0
1999,00-0007661,P.Holmes,RB,26.0,89.5,33.0
1999,00-0017209,C.Warren,RB,31.0,83.7,34.0
1999,00-0012480,K.Oxendine,RB,24.0,83.4,35.0
1999,00-0009599,F.Lane,RB,24.0,82.8,36.0
1999,00-0013262,S.Pritchett,RB,26.0,80.0,37.0
1999,00-0002459,K.Bynum,RB,25.0,72.60000000000001,38.0
1999,00-0011399,B.Mitchell,RB,31.0,72.5,39.0
1999,00-0000003,A.al-Jabbar,RB,25.0,71.9,40.0
1999,00-0000871,M.Bates,RB,26.0,71.6,41.0
1999,00-0013013,M.Pittman,RB,24.0,71.54,42.0
1999,00-0013785,R.Rivers,RB,28.0,69.8,43.0
1999,00-0003271,C.Collins,RB,23.0,68.60000000000001,44.0
1999,00-0011675,B.Morris,RB,27.0,65.1,45.0
1999,00-0011081,N.Means,RB,27.0,63.800000000000004,46.0
1999,00-0006803,B.Hanspard,RB,23.0,63.60000000000001,47.0
1999,00-0008046,S.Irvin,RB,21.0,60.6,48.0
1999,00-0000856,M.Basnight,RB,22.0,59.0,49.0
1999,00-0011506,J.Montgomery,RB,23.0,58.8,50.0
1999,00-0005324,T.Fletcher,RB,26.0,57.6,51.0
1999,00-0007389,S.Hicks,RB,25.0,55.900000000000006,52.0
1999,00-0005110,J.Fazande,RB,24.0,54.5,53.0
1999,00-0014759,R.Shehee,RB,24.0,50.400000000000006,54.0
1999,00-0012931,L.Phillips,RB,24.0,48.6,55.0
1999,00-0015242,L.Smith,RB,29.0,45.6,56.0
1999,00-0017218,L.Warren,RB,26.0,44.2,57.0
1999,00-0005091,K.Faulk,RB,23.0,43.50000000000001,58.0
1999,00-0004972,C.Evans,RB,32.0,41.4,59.0
1999,00-0015655,T.Stephens,RB,23.0,39.400000000000006,60.0
1999,00-0003663,Z.Crockett,RB,27.0,38.7,61.0
1999,00-0004054,T.Davis,RB,27.0,37.7,62.0
1999,00-0008570,L.Johnson,RB,28.0,36.9,63.0
1999,00-0012556,D.Parker,RB,23.0,35.9,64.0
1999,00-0006456,H.Griffith,RB,32.0,35.800000000000004,65.0
1999,00-0010107,D.Loville,RB,31.0,35.3,66.0
1999,00-0016321,R.Thomas,RB,26.0,31.6,67.0
1999,00-0012603,B.Parmalee,RB,32.0,28.6,68.0
1999,00-0016331,T.Thomas,RB,33.0,27.900000000000002,69.0
1999,00-0000279,K.Anders,RB,33.0,27.500000000000004,70.0
1999,00-0000721,T.Banks,RB,25.0,26.9,71.0
1999,00-0000210,J.Allen,RB,24.0,26.0,72.0
1999,00-0012832,W.Perry,RB,24.0,24.6,73.0
1999,00-0010747,F.McCrary,RB,27.0,24.1,74.0
1999,00-0001938,G.Brown,RB,30.0,22.900000000000002,75.0
1999,00-0001112,S.Bennett,RB,22.0,21.3,76.0
1999,00-0011392,B.Mitchell,RB,24.0,20.5,77.0
1999,00-0008921,R.Jordan,RB,29.0,20.4,78.0
1999,00-0004200,A.Denson,RB,23.0,18.6,79.0
1999,00-0017303,J.Watson,RB,24.0,18.400000000000002,80.0
1999,00-0003136,M.Cloud,RB,24.0,17.3,81.0
1999,00-0008430,A.Johnson,RB,32.0,16.5,82.0
1999,00-0001233,E.Bieniemy,RB,30.0,16.3,83.0
1999,00-0002713,T.Carter,RB,27.0,13.4,84.0
1999,00-0017892,M.Williams,RB,25.0,13.1,85.0
1999,00-0006305,A.Green,RB,22.0,13.0,86.0
1999,00-0017896,N.Luchey,RB,22.0,12.600000000000001,87.0
1999,00-0001103,E.Bennett,RB,30.0,12.4,88.0
1999,00-0000316,J.Anderson,RB,27.0,12.3,89.0
1999,00-0008391,T.Jervey,RB,27.0,11.1,90.0
1999,00-0007546,J.Hodgins,RB,22.0,9.5,91.0
1999,00-0002743,K.Carter,RB,26.0,8.9,92.0
1999,00-0012368,W.Oliver,RB,26.0,8.6,93.0
1999,00-0004060,T.Davis,RB,24.0,8.5,94.0
1999,00-0014742,S.Shaw,RB,26.0,7.6,95.0
1999,00-0018501,A.Zereoue,RB,23.0,7.500000000000001,96.0
1999,00-0004871,J.Ellison,RB,28.0,7.0,97.0
1999,00-0002873,R.Chancey,RB,27.0,6.7,98.0
1999,00-0009738,A.Lee,RB,28.0,6.5,99.0
1999,00-0007795,C.Howard,RB,24.0,6.300000000000001,100.0
1999,00-0008196,T.Jackson,RB,23.0,6.1,101.0
1999,00-0004824,K.Elias,RB,27.0,5.4,102.0
1999,00-0011341,B.Milne,RB,26.0,5.0,103.0
1999,00-0000541,J.Avery,RB,23.0,4.5,104.0
1999,00-0010994,K.McLeod,RB,25.0,4.5,105.0
1999,00-0010240,S.Mack,RB,24.0,4.0,106.0
1999,00-0003344,G.Comella,RB,24.0,3.9000000000000004,107.0
1999,00-0012946,D.Philyaw,RB,29.0,3.9000000000000004,108.0
1999,00-0006155,L.Gordon,RB,21.0,3.8,109.0
1999,00-0012515,D.Palmer,RB,27.0,3.7000000000000006,110.0
1999,00-0014809,P.Shields,RB,23.0,3.7,111.0
1999,00-0015152,D.Smith,RB,25.0,3.0000000000000004,112.0
1999,00-0011333,J.Mills,RB,30.0,3.0,113.0
1999,00-0010436,C.Martin,RB,24.0,2.5,114.0
1999,00-0012370,B.Olivo,RB,23.0,2.5,115.0
1999,00-0000007,R.Abdullah,RB,24.0,2.3000000000000003,116.0
1999,00-0017829,J.Williams,RB,27.0,2.0,117.0
1999,00-0017301,E.Watson,RB,23.0,1.7000000000000002,118.0
1999,00-0008751,G.Jones,RB,26.0,1.5,119.0
1999,00-0009819,T.Lester,RB,31.0,0.9000000000000001,120.0
1999,00-0001525,J.Bostic,RB,27.0,0.7000000000000002,121.0
1999,00-0002380,S.Bush,RB,25.0,0.4,122.0
1999,00-0005620,C.Fuamatu-Ma'afala,RB,22.0,0.4,123.0
1999,00-0006380,S.Greene,RB,27.0,0.4,124.0
1999,00-0008660,D.Johnston,RB,33.0,0.4,125.0
1999,00-0010951,D.McKinley,RB,23.0,0.4,126.0
1999,00-0000552,O.Ayanbadejo,RB,24.0,0.2,127.0
1999,00-0008568,L.Johnson,RB,25.0,0.2,128.0
1999,00-0010194,A.Lynn,RB,31.0,0.2,129.0
1999,00-0014256,R.Salaam,RB,25.0,0.2,130.0
1999,00-0013173,M.Powell,RB,23.0,0.1,131.0
1999,00-0001573,L.Bowie,RB,26.0,0.0,132.0
1999,00-0005071,R.Farmer,RB,25.0,0.0,133.0
1999,00-0005891,S.George,RB,26.0,0.0,134.0
1999,00-0007447,M.Hill,RB,23.0,0.0,135.0
1999,00-0007647,D.Holmes,RB,28.0,0.0,136.0
1999,00-0008488,D.Johnson,RB,26.0,0.0,137.0
1999,00-0013498,T.Reece,RB,24.0,0.0,138.0
1999,00-0013958,C.Rogers,RB,23.0,0.0,139.0
1999,00-0015362,M.Snider,RB,23.0,0.0,140.0
2000,00-0005092,M.Faulk,RB,27.0,441.90000000000003,1.0
2000,00-0008241,E.James,RB,22.0,423.3,2.0
2000,00-0005883,E.George,RB,27.0,360.20000000000005,3.0
2000,00-0015286,R.Smith,RB,28.0,321.90000000000003,4.0
2000,00-0019594,M.Anderson,RB,27.0,310.90000000000003,5.0
2000,00-0017322,R.Watters,RB,31.0,310.5,6.0
2000,00-0006305,A.Green,RB,23.0,309.40000000000003,7.0
2000,00-0010442,C.Martin,RB,27.0,304.92,8.0
2000,00-0016098,F.Taylor,RB,24.0,301.90000000000003,9.0
2000,00-0005779,C.Garner,RB,28.0,295.90000000000003,10.0
2000,00-0000745,T.Barber,RB,25.0,290.5,11.0
2000,00-0004052,S.Davis,RB,26.0,281.1,12.0
2000,00-0019693,J.Lewis,RB,21.0,266.0,13.0
2000,00-0015698,J.Stewart,RB,29.0,261.1,14.0
2000,00-0004640,W.Dunn,RB,25.0,260.5,15.0
2000,00-0015242,L.Smith,RB,30.0,252.9,16.0
2000,00-0004304,C.Dillon,RB,26.0,251.3,17.0
2000,00-0017915,R.Williams,RB,23.0,248.26,18.0
2000,00-0001215,J.Bettis,RB,28.0,245.8,19.0
2000,00-0000316,J.Anderson,RB,28.0,224.60000000000002,20.0
2000,00-0015165,E.Smith,RB,31.0,213.20000000000002,21.0
2000,00-0017486,T.Wheatley,RB,28.0,209.20000000000002,22.0
2000,00-0013013,M.Pittman,RB,25.0,206.8,23.0
2000,00-0000210,J.Allen,RB,25.0,198.10000000000002,24.0
2000,00-0005091,K.Faulk,RB,24.0,162.5,25.0
2000,00-0001224,T.Biakabutuka,RB,26.0,152.8,26.0
2000,00-0019609,T.Prentice,RB,24.0,127.3,27.0
2000,00-0019643,R.Dayne,RB,22.0,127.1,28.0
2000,00-0002159,S.Bryson,RB,24.0,117.60000000000001,29.0
2000,00-0007661,P.Holmes,RB,27.0,111.9,30.0
2000,00-0005324,T.Fletcher,RB,27.0,99.9,31.0
2000,00-0000534,D.Autry,RB,24.0,97.9,32.0
2000,00-0019484,S.Morris,RB,23.0,97.60000000000001,33.0
2000,00-0017209,C.Warren,RB,32.0,84.9,34.0
2000,00-0008921,R.Jordan,RB,30.0,84.2,35.0
2000,00-0019722,J.Redmond,RB,23.0,83.2,36.0
2000,00-0009038,N.Kaufman,RB,27.0,76.60000000000001,37.0
2000,00-0019641,T.Jones,RB,22.0,76.1,38.0
2000,00-0015523,D.Staley,RB,25.0,75.5,39.0
2000,00-0001098,B.Bennett,RB,27.0,71.2,40.0
2000,00-0005110,J.Fazande,RB,25.0,67.2,41.0
2000,00-0015091,A.Smith,RB,28.0,64.4,42.0
2000,00-0009829,D.Levens,RB,30.0,63.0,43.0
2000,00-0000279,K.Anders,RB,34.0,59.7,44.0
2000,00-0017303,J.Watson,RB,25.0,59.5,45.0
2000,00-0003663,Z.Crockett,RB,28.0,56.2,46.0
2000,00-0013262,S.Pritchett,RB,27.0,54.800000000000004,47.0
2000,00-0011399,B.Mitchell,RB,32.0,50.44,48.0
2000,00-0007969,R.Huntley,RB,28.0,48.6,49.0
2000,00-0019647,S.Alexander,RB,23.0,48.400000000000006,50.0
2000,00-0004054,T.Davis,RB,28.0,47.6,51.0
2000,00-0013622,E.Rhett,RB,30.0,46.6,52.0
2000,00-0019590,C.Morton,RB,23.0,41.9,53.0
2000,00-0000232,T.Allen,RB,32.0,36.6,54.0
2000,00-0005620,C.Fuamatu-Ma'afala,RB,23.0,35.6,55.0
2000,00-0008430,A.Johnson,RB,33.0,35.5,56.0
2000,00-0000871,M.Bates,RB,27.0,34.6,57.0
2000,00-0003344,G.Comella,RB,25.0,33.9,58.0
2000,00-0008529,J.Johnson,RB,26.0,32.9,59.0
2000,00-0000552,O.Ayanbadejo,RB,25.0,31.5,60.0
2000,00-0010436,C.Martin,RB,25.0,29.6,61.0
2000,00-0012603,B.Parmalee,RB,33.0,29.299999999999997,62.0
2000,00-0002873,R.Chancey,RB,28.0,27.9,63.0
2000,00-0019057,J.White,RB,22.0,27.5,64.0
2000,00-0002713,T.Carter,RB,28.0,27.3,65.0
2000,00-0019471,F.Moreau,RB,24.0,26.1,66.0
2000,00-0016321,R.Thomas,RB,27.0,26.000000000000004,67.0
2000,00-0011573,J.Moore,RB,26.0,24.6,68.0
2000,00-0019382,K.Coleman,RB,22.0,23.8,69.0
2000,00-0004200,A.Denson,RB,24.0,23.5,70.0
2000,00-0016331,T.Thomas,RB,34.0,23.3,71.0
2000,00-0004916,C.Enis,RB,24.0,20.2,72.0
2000,00-0010240,S.Mack,RB,25.0,19.5,73.0
2000,00-0010747,F.McCrary,RB,28.0,19.0,74.0
2000,00-0006456,H.Griffith,RB,33.0,18.5,75.0
2000,00-0007389,S.Hicks,RB,26.0,18.1,76.0
2000,00-0019614,M.Wiley,RB,22.0,17.0,77.0
2000,00-0008196,T.Jackson,RB,24.0,16.4,78.0
2000,00-0012556,D.Parker,RB,24.0,15.5,79.0
2000,00-0011869,A.Murrell,RB,30.0,15.3,80.0
2000,00-0019673,P.Smith,RB,22.0,14.7,81.0
2000,00-0008046,S.Irvin,RB,22.0,13.900000000000002,82.0
2000,00-0017896,N.Luchey,RB,23.0,13.8,83.0
2000,00-0003136,M.Cloud,RB,25.0,12.9,84.0
2000,00-0005816,O.Gary,RB,25.0,12.0,85.0
2000,00-0007795,C.Howard,RB,25.0,11.8,86.0
2000,00-0017892,M.Williams,RB,26.0,11.8,87.0
2000,00-0018971,S.Stith,RB,22.0,10.500000000000002,88.0
2000,00-0000007,R.Abdullah,RB,25.0,9.4,89.0
2000,00-0009288,T.Kirby,RB,30.0,9.0,90.0
2000,00-0019533,P.Pass,RB,23.0,8.5,91.0
2000,00-0018977,M.Smith,RB,24.0,8.4,92.0
2000,00-0011341,B.Milne,RB,27.0,7.4,93.0
2000,00-0000781,M.Barnes,RB,24.0,6.800000000000001,94.0
2000,00-0006989,R.Harris,RB,30.0,5.6000000000000005,95.0
2000,00-0011506,J.Montgomery,RB,24.0,5.4,96.0
2000,00-0012370,B.Olivo,RB,24.0,5.0,97.0
2000,00-0010632,F.McAfee,RB,32.0,4.7,98.0
2000,00-0015601,A.Stecker,RB,25.0,4.6,99.0
2000,00-0015152,D.Smith,RB,26.0,4.1,100.0
2000,00-0002380,S.Bush,RB,26.0,3.9000000000000004,101.0
2000,00-0019516,T.Hambrick,RB,24.0,2.8000000000000003,102.0
2000,00-0004508,S.Dragos,RB,25.0,2.8,103.0
2000,00-0013785,R.Rivers,RB,29.0,2.7,104.0
2000,00-0019466,C.Keaton,RB,24.0,2.4000000000000004,105.0
2000,00-0009738,A.Lee,RB,29.0,2.2,106.0
2000,00-0019473,D.Dyer,RB,23.0,1.4000000000000001,107.0
2000,00-0018501,A.Zereoue,RB,24.0,1.4,108.0
2000,00-0006155,L.Gordon,RB,22.0,1.3000000000000003,109.0
2000,00-0010951,D.McKinley,RB,24.0,1.3,110.0
2000,00-0019649,T.Canidate,RB,23.0,1.0,111.0
2000,00-0002459,K.Bynum,RB,26.0,0.9,112.0
2000,00-0007546,J.Hodgins,RB,23.0,0.8,113.0
2000,00-0011392,B.Mitchell,RB,25.0,0.8,114.0
2000,00-0017829,J.Williams,RB,28.0,0.8,115.0
2000,00-0019025,R.Jenkins,RB,23.0,0.7,116.0
2000,00-0019238,J.Lewis,RB,24.0,0.6000000000000001,117.0
2000,00-0018568,C.Williams,RB,23.0,0.5,118.0
2000,00-0004595,C.Dukes,RB,29.0,0.2,119.0
2000,00-0004495,G.Downs,RB,28.0,0.0,120.0
2000,00-0008391,T.Jervey,RB,28.0,0.0,121.0
2000,00-0008568,L.Johnson,RB,26.0,0.0,122.0
2000,00-0009286,C.Kirby,RB,26.0,0.0,123.0
2000,00-0012368,W.Oliver,RB,27.0,0.0,124.0
2000,00-0013958,C.Rogers,RB,24.0,0.0,125.0
2000,00-0014809,P.Shields,RB,24.0,0.0,126.0
2000,00-0015362,M.Snider,RB,24.0,0.0,127.0
2000,00-0017006,C.Walendy,RB,23.0,0.0,128.0
2000,00-0017239,D.Washington,RB,23.0,0.0,129.0
2000,00-0019268,K.McDougal,RB,23.0,0.0,130.0
2000,00-0019576,M.Green,RB,24.0,0.0,131.0
2000,00-0000003,A.al-Jabbar,RB,26.0,-0.2,132.0
2000,00-0012515,D.Palmer,RB,28.0,-0.2,133.0
2000,00-0019028,H.Goodman,RB,23.0,-2.2,134.0
2001,00-0005092,M.Faulk,RB,28.0,407.7,1.0
2001,00-0007661,P. Holmes,RB,28.0,355.9,2.0
2001,00-0006305,A.Green,RB,24.0,335.1,3.0
2001,00-0010442,C.Martin,RB,28.0,321.02,4.0
2001,00-0019647,S.Alexander,RB,24.0,311.1,5.0
2001,00-0017915,R.Williams,RB,24.0,274.6,6.0
2001,00-0004304,C.Dillon,RB,27.0,274.3,7.0
2001,00-0020536,L.Tomlinson,RB,22.0,270.3,8.0
2001,00-0004052,S.Davis,RB,27.0,252.70000000000002,9.0
2001,00-0015091,A.Smith,RB,29.0,245.9,10.0
2001,00-0007180,G.Hearst,RB,30.0,244.3,11.0
2001,00-0020403,A. Thomas,RB,24.0,229.10000000000002,12.0
2001,00-0019863,D.Rhodes,RB,22.0,218.8,13.0
2001,00-0005779,C. Garner,RB,29.0,210.70000000000002,14.0
2001,00-0015242,L.Smith,RB,31.0,194.20000000000002,15.0
2001,00-0010240,S.Mack,RB,26.0,192.2,16.0
2001,00-0015523,D.Staley,RB,26.0,191.0,17.0
2001,00-0001215,J.Bettis,RB,29.0,185.28,18.0
2001,00-0005883,E.George,RB,28.0,175.8,19.0
2001,00-0015165,E.Smith,RB,32.0,172.70000000000002,20.0
2001,00-0000745,T. Barber,RB,26.0,170.5,21.0
2001,00-0013013,M.Pittman,RB,26.0,169.0,22.0
2001,00-0004640,W.Dunn,RB,26.0,160.4,23.0
2001,00-0018977,M.Smith,RB,25.0,159.0,24.0
2001,00-0019057,J.White,RB,23.0,141.1,25.0
2001,00-0015698,J.Stewart,RB,30.0,140.7,26.0
2001,00-0008241,E.James,RB,23.0,139.5,27.0
2001,00-0020514,M.Bennett,RB,23.0,137.8,28.0
2001,00-0020471,T.Henry,RB,23.0,136.8,29.0
2001,00-0020474,K.Barlow,RB,22.0,117.9,30.0
2001,00-0019594,M.Anderson,RB,28.0,114.4,31.0
2001,00-0000232,T.Allen,RB,33.0,111.6,32.0
2001,00-0007969,R.Huntley,RB,29.0,110.6,33.0
2001,00-0019649,T.Canidate,RB,24.0,109.50000000000001,34.0
2001,00-0004054,T.Davis,RB,29.0,109.0,35.0
2001,00-0020270,C.Buckhalter,RB,23.0,105.6,36.0
2001,00-0005620,C.Fuamatu-Ma'afala,RB,24.0,101.0,37.0
2001,00-0019643,R. Dayne,RB,23.0,97.9,38.0
2001,00-0019423,J.Brookins,RB,25.0,97.60000000000001,39.0
2001,00-0000210,J. Allen,RB,26.0,96.2,40.0
2001,00-0019516,T.Hambrick,RB,25.0,92.10000000000001,41.0
2001,00-0020430,J.Jackson,RB,25.0,86.0,42.0
2001,00-0019641,T.Jones,RB,23.0,85.1,43.0
2001,00-0017218,L.Warren,RB,28.0,81.7,44.0
2001,00-0020448,T.Minor,RB,22.0,79.4,45.0
2001,00-0018501,A.Zereoue,RB,25.0,76.5,46.0
2001,00-0017322,R.Watters,RB,32.0,65.5,47.0
2001,00-0002159,S.Bryson,RB,25.0,65.0,48.0
2001,00-0017486,T. Wheatley,RB,29.0,63.7,49.0
2001,00-0019889,E.Joseph,RB,23.0,62.7,50.0
2001,00-0017892,M.Williams,RB,27.0,62.10000000000001,51.0
2001,00-0002743,K.Carter,RB,28.0,60.1,52.0
2001,00-0000745,T.Barber,RB,26.0,57.7,53.0
2001,00-0007389,S.Hicks,RB,27.0,54.300000000000004,54.0
2001,00-0005091,K.Faulk,RB,25.0,50.72,55.0
2001,00-0000316,J.Anderson,RB,29.0,49.1,56.0
2001,00-0001224,T.Biakabutuka,RB,27.0,48.1,57.0
2001,00-0020462,L.Jordan,RB,23.0,47.6,58.0
2001,00-0003663,Z. Crockett,RB,29.0,44.5,59.0
2001,00-0020527,D.McAllister,RB,23.0,44.18,60.0
2001,00-0019614,M.Wiley,RB,23.0,43.6,61.0
2001,00-0019712,D.Chapman,RB,24.0,43.0,62.0
2001,00-0001098,B.Bennett,RB,28.0,41.2,63.0
2001,00-0000552,O.Ayanbadejo,RB,26.0,39.4,64.0
2001,00-0009829,D.Levens,RB,31.0,39.4,65.0
2001,00-0008196,T.Jackson,RB,25.0,34.900000000000006,66.0
2001,00-0005816,O.Gary,RB,26.0,33.7,67.0
2001,00-0019643,R.Dayne,RB,23.0,32.8,68.0
2001,00-0008568,L.Johnson,RB,27.0,30.62,69.0
2001,00-0015601,A.Stecker,RB,26.0,30.300000000000004,70.0
2001,00-0005324,T.Fletcher,RB,28.0,29.1,71.0
2001,00-0019831,N.Goings,RB,23.0,28.6,72.0
2001,00-0019722,J.Redmond,RB,24.0,27.1,73.0
2001,00-0010436,C.Martin,RB,26.0,24.1,74.0
2001,00-0003344,G. Comella,RB,26.0,22.700000000000003,75.0
2001,00-0019576,M.Green,RB,25.0,22.5,76.0
2001,00-0020417,B.Gay,RB,21.0,22.3,77.0
2001,00-0016321,R.Thomas,RB,28.0,16.200000000000003,78.0
2001,00-0011399,B.Mitchell,RB,33.0,16.1,79.0
2001,00-0017239,D. Washington,RB,24.0,15.4,80.0
2001,00-0019826,R.Bowers,RB,27.0,15.399999999999999,81.0
2001,00-0019610,R.Droughns,RB,23.0,14.299999999999999,82.0
2001,00-0016098,F.Taylor,RB,25.0,13.9,83.0
2001,00-0008921,R. Jordan,RB,31.0,13.200000000000001,84.0
2001,00-0019609,T.Prentice,RB,25.0,12.3,85.0
2001,00-0019533,P.Pass,RB,24.0,11.3,86.0
2001,00-0009288,T. Kirby,RB,31.0,11.1,87.0
2001,00-0003136,M. Cloud,RB,26.0,10.4,88.0
2001,00-0003344,G.Comella,RB,26.0,9.100000000000001,89.0
2001,00-0020391,J.Cook,RB,22.0,9.100000000000001,90.0
2001,00-0019484,S.Morris,RB,24.0,8.8,91.0
2001,00-0000007,R.Abdullah,RB,26.0,8.6,92.0
2001,00-0002380,S.Bush,RB,27.0,8.0,93.0
2001,00-0019534,R.Mealey,RB,24.0,7.800000000000001,94.0
2001,00-0019268,K.McDougal,RB,24.0,7.8,95.0
2001,00-0019673,P.Smith,RB,23.0,7.7,96.0
2001,00-0019471,F.Moreau,RB,25.0,7.699999999999999,97.0
2001,00-0010747,F.McCrary,RB,29.0,7.4,98.0
2001,00-0019382,K.Coleman,RB,23.0,7.200000000000001,99.0
2001,00-0007546,J.Hodgins,RB,24.0,6.9,100.0
2001,00-0002713,A.Carter,RB,29.0,6.700000000000001,101.0
2001,00-0019466,C.Keaton,RB,25.0,6.7,102.0
2001,00-0020094,S.Trejo,RB,24.0,6.1,103.0
2001,00-0019794,A.Cason,RB,22.0,5.300000000000001,104.0
2001,00-0006208,J.Graham,RB,26.0,4.9,105.0
2001,00-0008529,J.Johnson,RB,27.0,4.300000000000001,106.0
2001,00-0013467,J.Reader,RB,27.0,1.4000000000000001,107.0
2001,00-0010951,D.McKinley,RB,25.0,1.1,108.0
2001,00-0017829,J. Williams,RB,29.0,1.1,109.0
2001,00-0020181,T.Witherspoon,RB,24.0,0.9,110.0
2001,00-0006930,D.Harris,RB,29.0,0.7000000000000001,111.0
2001,00-0013958,C.Rogers,RB,25.0,0.7000000000000001,112.0
2001,00-0008391,T.Jervey,RB,29.0,0.6000000000000001,113.0
2001,00-0012370,B.Olivo,RB,25.0,0.6000000000000001,114.0
2001,00-0019453,R.Smart,RB,24.0,0.6000000000000001,115.0
2001,00-0004200,A.Denson,RB,25.0,0.4,116.0
2001,00-0019862,W.Ours,RB,24.0,0.30000000000000004,117.0
2001,00-0010632,F.McAfee,RB,33.0,0.2,118.0
2001,00-0004508,S. Dragos,RB,26.0,0.0,119.0
2001,00-0013262,S.Pritchett,RB,28.0,0.0,120.0
2001,00-0015152,D.Smith,RB,27.0,0.0,121.0
2001,00-0015362,M.Snider,RB,25.0,0.0,122.0
2001,00-0017239,D.Washington,RB,24.0,0.0,123.0
2001,00-0017303,J.Watson,RB,26.0,0.0,124.0
2001,00-0017896,N.Williams,RB,24.0,0.0,125.0
2001,00-0018588,A.Ricard,RB,24.0,0.0,126.0
2001,00-0019238,J.Lewis,RB,25.0,0.0,127.0
2001,00-0019473,D.Dyer,RB,24.0,0.0,128.0
2001,00-0019590,C.Morton,RB,24.0,0.0,129.0
2001,00-0020022,M.Shipp,RB,23.0,0.0,130.0
2001,00-0020112,T.Taylor,RB,23.0,0.0,131.0
2001,00-0020125,R.White,RB,22.0,0.0,132.0
2001,00-0020173,J.Fenderson,RB,25.0,0.0,133.0
2001,00-0020224,C.Fair,RB,24.0,0.0,134.0
2001,00-0020407,Ru. Johnson,RB,22.0,0.0,135.0
2001,00-0020479,G.Layne,RB,23.0,0.0,136.0
2001,00-0020487,D.Alexander,RB,23.0,0.0,137.0
2001,00-0019025,R.Jenkins,RB,24.0,-0.1,138.0
2001,00-0019028,H.Goodman,RB,24.0,-0.1,139.0
2002,00-0007661,P. Holmes,RB,29.0,448.7,1.0
2002,00-0020536,L.Tomlinson,RB,23.0,348.0,2.0
2002,00-0000745,T.Barber,RB,27.0,331.4,3.0
2002,00-0020527,D.McAllister,RB,24.0,328.0,4.0
2002,00-0019647,S.Alexander,RB,25.0,319.5,5.0
2002,00-0017915,R. Williams,RB,25.0,309.7,6.0
2002,00-0019693,J.Lewis,RB,23.0,276.90000000000003,7.0
2002,00-0006305,A.Green,RB,25.0,276.3,8.0
2002,00-0016098,F. Taylor,RB,26.0,266.40000000000003,9.0
2002,00-0005883,E.George,RB,29.0,266.0,10.0
2002,00-0015523,D.Staley,RB,27.0,262.0,11.0
2002,00-0020514,M.Bennett,RB,24.0,261.7,12.0
2002,00-0004304,C.Dillon,RB,28.0,256.90000000000003,13.0
2002,00-0005092,M. Faulk,RB,29.0,252.0,14.0
2002,00-0010442,C.Martin,RB,29.0,246.6,15.0
2002,00-0004640,W.Dunn,RB,27.0,222.4,16.0
2002,00-0015698,J.Stewart,RB,31.0,219.4,17.0
2002,00-0020471,T.Henry,RB,24.0,218.9,18.0
2002,00-0007180,G.Hearst,RB,31.0,215.9,19.0
2002,00-0021179,C. Portis,RB,21.0,209.0,20.0
2002,00-0008241,E.James,RB,24.0,204.3,21.0
2002,00-0015091,A.Smith,RB,30.0,201.5,22.0
2002,00-0005779,C. Garner,RB,30.0,184.7,23.0
2002,00-0015165,E.Smith,RB,33.0,165.4,24.0
2002,00-0018501,A.Zereoue,RB,26.0,165.3,25.0
2002,00-0021150,W.Green,RB,23.0,165.0,26.0
2002,00-0004052,S.Davis,RB,28.0,162.2,27.0
