season,player_id,player_name,position,age,fantasy_points,positional_finish
2002,00-0019794,A.Cason,RB,23.0,70.5,54.0
2002,00-0019516,T.Hambrick,RB,26.0,66.6,55.0
2002,00-0008568,L.Johnson,RB,28.0,66.48,56.0
2002,00-0020964,T.Fisher,RB,23.0,63.3,57.0
2002,00-0021184,L.Betts,RB,23.0,62.1,58.0
2002,00-0017486,T. Wheatley,RB,30.0,58.6,59.0
2002,00-0021031,J.Simon,RB,24.0,58.5,60.0
2002,00-0021314,C.Taylor,RB,23.0,53.1,61.0
2002,00-0003663,Z. Crockett,RB,30.0,53.099999999999994,62.0
2002,00-0019594,M.Anderson,RB,29.0,52.5,63.0
2002,00-0001098,B.Bennett,RB,29.0,50.400000000000006,64.0
2002,00-0019614,M.Wiley,RB,24.0,50.2,65.0
2002,00-0009288,T.Kirby,RB,32.0,47.599999999999994,66.0
2002,00-0019831,N.Goings,RB,24.0,45.9,67.0
2002,00-0019594,M. Anderson,RB,29.0,42.8,68.0
2002,00-0013262,S.Pritchett,RB,29.0,41.7,69.0
2002,00-0005816,O.Gary,RB,27.0,39.8,70.0
2002,00-0021216,B.Westbrook,RB,23.0,37.9,71.0
2002,00-0020849,C.Stackhouse,RB,22.0,37.8,72.0
2002,00-0020536,L. Tomlinson,RB,23.0,36.2,73.0
2002,00-0015601,A.Stecker,RB,27.0,35.3,74.0
2002,00-0005324,T.Fletcher,RB,29.0,35.0,75.0
2002,00-0003136,M. Cloud,RB,27.0,34.3,76.0
2002,00-0018588,A.Ricard,RB,25.0,33.8,77.0
2002,00-0010747,F.McCrary,RB,30.0,31.8,78.0
2002,00-0021357,R.Cartwright,RB,23.0,31.3,79.0
2002,00-0021252,N.Davenport,RB,23.0,30.700000000000003,80.0
2002,00-0017896,N.Luchey,RB,25.0,29.5,81.0
2002,00-0004774,R. Edwards,RB,28.0,27.0,82.0
2002,00-0004774,R.Edwards,RB,28.0,26.3,83.0
2002,00-0019576,M.Green,RB,26.0,25.799999999999997,84.0
2002,00-0010436,C.Martin,RB,27.0,25.2,85.0
2002,00-0021182,M.Morris,RB,23.0,24.8,86.0
2002,00-0017218,L.Warren,RB,29.0,22.4,87.0
2002,00-0016098,F.Taylor,RB,26.0,21.8,88.0
2002,00-0019534,R.Mealey,RB,25.0,21.1,89.0
2002,00-0002380,S. Bush,RB,28.0,20.9,90.0
2002,00-0021306,A.Peterson,RB,23.0,20.9,91.0
2002,00-0020173,J.Fenderson,RB,26.0,20.3,92.0
2002,00-0019590,C.Morton,RB,25.0,17.7,93.0
2002,00-0019673,P.Smith,RB,24.0,17.3,94.0
2002,00-0020448,T. Minor,RB,23.0,17.3,95.0
2002,00-0020315,D. Blaylock,RB,23.0,16.9,96.0
2002,00-0002380,S.Bush,RB,28.0,16.2,97.0
2002,00-0020407,Ru.Johnson,RB,23.0,16.1,98.0
2002,00-0019610,R. Droughns,RB,24.0,16.0,99.0
2002,00-0010747,F. McCrary,RB,30.0,15.899999999999999,100.0
2002,00-0021253,J.Baxter,RB,23.0,15.7,101.0
2002,00-0003344,G.Comella,RB,27.0,15.0,102.0
2002,00-0005620,C.Fuamatu-Ma'afala,RB,25.0,14.7,103.0
2002,00-0007546,J. Hodgins,RB,25.0,14.4,104.0
2002,00-0017486,T.Wheatley,RB,30.0,14.4,105.0
2002,00-0005816,O. Gary,RB,27.0,13.7,106.0
2002,00-0021048,D.Anderson,RB,23.0,13.1,107.0
2002,00-0020448,T.Minor,RB,23.0,12.7,108.0
2002,00-0020739,R.Williams,RB,24.0,12.5,109.0
2002,00-0011399,B.Mitchell,RB,34.0,12.280000000000001,110.0
2002,00-0008921,R.Jordan,RB,32.0,11.3,111.0
2002,00-0021087,O. Easy,RB,25.0,11.3,112.0
2002,00-0019649,T. Canidate,RB,25.0,9.9,113.0
2002,00-0020430,J.Jackson,RB,26.0,9.3,114.0
2002,00-0019712,D.Chapman,RB,25.0,8.899999999999999,115.0
2002,00-0001112,S.Bennett,RB,25.0,8.7,116.0
2002,00-0020391,J.Cook,RB,23.0,8.299999999999999,117.0
2002,00-0020820,J.Chatman,RB,23.0,7.8999999999999995,118.0
2002,00-0019484,S.Morris,RB,25.0,7.8,119.0
2002,00-0019610,R.Droughns,RB,24.0,7.3999999999999995,120.0
2002,00-0019725,R.Cooper,RB,27.0,7.1,121.0
2002,00-0003663,Z.Crockett,RB,30.0,6.7,122.0
2002,00-0013958,C.Rogers,RB,26.0,6.0,123.0
2002,00-0020973,W.Dantzler,RB,23.0,6.0,124.0
2002,00-0002159,S.Bryson,RB,26.0,5.4,125.0
2002,00-0020094,S.Trejo,RB,25.0,3.3,126.0
2002,00-0006208,J.Graham,RB,27.0,2.9,127.0
2002,00-0019533,P.Pass,RB,25.0,2.7,128.0
2002,00-0019722,J.Redmond,RB,25.0,2.7,129.0
2002,00-0015152,D.Smith,RB,28.0,2.4,130.0
2002,00-0011506,J.Montgomery,RB,26.0,2.0,131.0
2002,00-0019466,C.Keaton,RB,26.0,1.9,132.0
2002,00-0008391,T.Jervey,RB,30.0,1.7000000000000002,133.0
2002,00-0020564,D.Joyce,RB,24.0,1.7000000000000002,134.0
2002,00-0020805,J.McKie,RB,22.0,1.7,135.0
2002,00-0010240,S.Mack,RB,27.0,1.6,136.0
2002,00-0020479,G.Layne,RB,24.0,1.6,137.0
2002,00-0021386,T.Stephens,RB,24.0,1.6,138.0
2002,00-0020820,J. Chatman,RB,23.0,1.4,139.0
2002,00-0010632,F.McAfee,RB,34.0,1.1,140.0
2002,00-0020917,J.Burns,RB,23.0,0.7,141.0
2002,00-0019484,S. Morris,RB,25.0,0.5,142.0
2002,00-0007969,R.Huntley,RB,30.0,0.4,143.0
2002,00-0004200,A.Denson,RB,26.0,0.2,144.0
2002,00-0019453,R.Smart,RB,25.0,0.2,145.0
2002,00-0000007,R.Abdullah,RB,27.0,0.0,146.0
2002,00-0002713,T.Carter,RB,30.0,0.0,147.0
2002,00-0007447,M. Hill,RB,26.0,0.0,148.0
2002,00-0008196,T.Jackson,RB,26.0,0.0,149.0
2002,00-0008921,R. Jordan,RB,32.0,0.0,150.0
2002,00-0010951,D. McKinley,RB,26.0,0.0,151.0
2002,00-0010951,D.McKinley,RB,26.0,0.0,152.0
2002,00-0013958,C. Rogers,RB,26.0,0.0,153.0
2002,00-0017239,D.Washington,RB,25.0,0.0,154.0
2002,00-0018977,M.Smith,RB,26.0,0.0,155.0
2002,00-0019025,R.Jenkins,RB,25.0,0.0,156.0
2002,00-0019134,J. Goodspeed,RB,24.0,0.0,157.0
2002,00-0019134,J.Goodspeed,RB,24.0,0.0,158.0
2002,00-0019382,K.Coleman,RB,24.0,0.0,159.0
2002,00-0019473,D.Dyer,RB,25.0,0.0,160.0
2002,00-0019826,R.Bowers,RB,28.0,0.0,161.0
2002,00-0019889,E. Joseph,RB,24.0,0.0,162.0
2002,00-0019889,E.Joseph,RB,24.0,0.0,163.0
2002,00-0020206,J.Wofford,RB,24.0,0.0,164.0
2002,00-0020424,D.Combs,RB,23.0,0.0,165.0
2002,00-0020487,D. Alexander,RB,24.0,0.0,166.0
2002,00-0020587,J.Robertson,RB,25.0,0.0,167.0
2002,00-0020988,J. Julien,RB,23.0,0.0,168.0
2002,00-0021048,D. Anderson,RB,23.0,0.0,169.0
2003,00-0007661,P. Holmes,RB,30.0,445.0,1.0
2003,00-0020536,L. Tomlinson,RB,24.0,443.84,2.0
2003,00-0006305,A.Green,RB,26.0,385.0,3.0
2003,00-0020527,D.McAllister,RB,25.0,324.7,4.0
2003,00-0019693,J.Lewis,RB,24.0,322.8,5.0
2003,00-0019647,S.Alexander,RB,26.0,305.0,6.0
2003,00-0016098,F.Taylor,RB,27.0,276.2,7.0
2003,00-0017915,R.Williams,RB,26.0,272.3,8.0
2003,00-0008241,E.James,RB,25.0,265.9,9.0
2003,00-0017892,M. Williams,RB,29.0,249.9,10.0
2003,00-0000745,T.Barber,RB,28.0,244.6,11.0
2003,00-0021179,C.Portis,RB,22.0,244.2,12.0
2003,00-0021979,D.Davis,RB,23.0,227.2,13.0
2003,00-0005092,M.Faulk,RB,30.0,221.8,14.0
2003,00-0013013,M.Pittman,RB,28.0,219.2,15.0
2003,00-0004052,S.Davis,RB,29.0,216.29999999999998,16.0
2003,00-0020471,T.Henry,RB,25.0,212.7,17.0
2003,00-0021216,B.Westbrook,RB,24.0,210.5,18.0
2003,00-0010442,C.Martin,RB,30.0,207.0,19.0
2003,00-0020474,K.Barlow,RB,24.0,202.1,20.0
2003,00-0020407,Ru.Johnson,RB,24.0,186.3,21.0
2003,00-0005883,E.George,RB,30.0,171.4,22.0
2003,00-0004640,W.Dunn,RB,28.0,165.8,23.0
2003,00-0021376,T.Duckett,RB,22.0,160.3,24.0
2003,00-0015523,D.Staley,RB,28.0,157.9,25.0
2003,00-0019516,T.Hambrick,RB,27.0,148.1,26.0
2003,00-0005091,K.Faulk,RB,27.0,147.8,27.0
2003,00-0007180,G.Hearst,RB,32.0,142.9,28.0
2003,00-0002159,S.Bryson,RB,27.0,142.7,29.0
2003,00-0020403,A.Thomas,RB,26.0,142.2,30.0
2003,00-0020270,C.Buckhalter,RB,25.0,127.5,31.0
2003,00-0020022,M.Shipp,RB,25.0,125.4,32.0
2003,00-0005779,C.Garner,RB,31.0,119.89999999999999,33.0
2003,00-0019641,T.Jones,RB,25.0,118.7,34.0
2003,00-0022138,O. Smith,RB,23.0,117.8,35.0
2003,00-0015091,A.Smith,RB,31.0,103.4,36.0
2003,00-0001215,J. Bettis,RB,31.0,101.3,37.0
2003,00-0021357,R.Cartwright,RB,24.0,98.7,38.0
2003,00-0018501,A. Zereoue,RB,27.0,98.6,39.0
2003,00-0021164,D.Foster,RB,23.0,95.6,40.0
2003,00-0019649,T.Canidate,RB,26.0,88.8,41.0
2003,00-0004304,C.Dillon,RB,29.0,84.2,42.0
2003,00-0020964,T.Fisher,RB,24.0,79.6,43.0
2003,00-0021750,A.Harris,RB,23.0,74.7,44.0
2003,00-0019057,J. White,RB,25.0,74.1,45.0
2003,00-0020514,M.Bennett,RB,25.0,73.9,46.0
2003,00-0021150,W.Green,RB,24.0,72.9,47.0
2003,00-0021314,C.Taylor,RB,24.0,70.8,48.0
2003,00-0005816,O.Gary,RB,28.0,70.3,49.0
2003,00-0021184,L.Betts,RB,24.0,69.2,50.0
2003,00-0019590,C.Morton,RB,26.0,68.3,51.0
2003,00-0021179,C. Portis,RB,22.0,68.3,52.0
2003,00-0020739,R.Williams,RB,25.0,67.2,53.0
2003,00-0022057,L.Toefield,RB,23.0,64.98,54.0
2003,00-0019794,A.Cason,RB,24.0,64.68,55.0
2003,00-0020462,L.Jordan,RB,25.0,64.1,56.0
2003,00-0001098,B.Bennett,RB,30.0,63.9,57.0
2003,00-0015165,E.Smith,RB,34.0,62.300000000000004,58.0
2003,00-0020315,D. Blaylock,RB,24.0,62.300000000000004,59.0
2003,00-0019594,M.Anderson,RB,30.0,62.1,60.0
2003,00-0022011,J.Griffith,RB,23.0,62.0,61.0
2003,00-0021252,N.Davenport,RB,24.0,61.800000000000004,62.0
2003,00-0017486,T.Wheatley,RB,31.0,61.2,63.0
2003,00-0010240,S.Mack,RB,28.0,57.8,64.0
2003,00-0020430,J. Jackson,RB,27.0,55.8,65.0
2003,00-0003663,Z.Crockett,RB,31.0,53.3,66.0
2003,00-0017486,T. Wheatley,RB,31.0,50.599999999999994,67.0
2003,00-0021209,L.Gordon,RB,23.0,49.699999999999996,68.0
2003,00-0013262,S.Pritchett,RB,30.0,46.6,69.0
2003,00-0022095,Q.Griffin,RB,22.0,46.6,70.0
2003,00-0009829,D.Levens,RB,33.0,46.599999999999994,71.0
2003,00-0005779,C. Garner,RB,31.0,46.0,72.0
2003,00-0003136,M.Cloud,RB,28.0,43.6,73.0
2003,00-0022180,L.Suggs,RB,23.0,40.900000000000006,74.0
2003,00-0019057,J.White,RB,25.0,38.8,75.0
2003,00-0020391,J.Cook,RB,24.0,37.9,76.0
2003,00-0021938,B.Forsey,RB,23.0,37.800000000000004,77.0
2003,00-0001215,J.Bettis,RB,31.0,37.4,78.0
2003,00-0021182,M.Morris,RB,24.0,37.1,79.0
2003,00-0022092,C.Brown,RB,22.0,36.2,80.0
2003,00-0019831,N.Goings,RB,25.0,34.6,81.0
2003,00-0019863,D.Rhodes,RB,24.0,33.9,82.0
2003,00-0007546,J.Hodgins,RB,26.0,32.4,83.0
2003,00-0015601,A.Stecker,RB,28.0,32.3,84.0
2003,00-0020448,T.Minor,RB,24.0,30.6,85.0
2003,00-0019484,S.Morris,RB,26.0,29.8,86.0
2003,00-0018501,A.Zereoue,RB,27.0,27.7,87.0
2003,00-0019610,R.Droughns,RB,25.0,25.5,88.0
2003,00-0020917,J.Burns,RB,24.0,24.5,89.0
2003,00-0002380,S.Bush,RB,29.0,24.1,90.0
2003,00-0002159,S. Bryson,RB,27.0,23.9,91.0
2003,00-0018588,A.Ricard,RB,26.0,23.1,92.0
2003,00-0020471,T. Henry,RB,25.0,22.4,93.0
2003,00-0005620,C.Fuamatu-Ma'afala,RB,26.0,21.6,94.0
2003,00-0020700,J.Mungro,RB,25.0,20.6,95.0
2003,00-0022093,J.Fargas,RB,23.0,20.5,96.0
2003,00-0020430,J.Jackson,RB,27.0,19.8,97.0
2003,00-0022006,A. Pinner,RB,25.0,18.9,98.0
2003,00-0020058,D.Allen,RB,25.0,18.8,99.0
2003,00-0011869,A.Murrell,RB,33.0,17.9,100.0
2003,00-0000552,O.Ayanbadejo,RB,28.0,17.099999999999998,101.0
2003,00-0021048,D.Anderson,RB,24.0,16.4,102.0
2003,00-0011399,B.Mitchell,RB,35.0,15.8,103.0
2003,00-0021976,L. Johnson,RB,24.0,15.7,104.0
2003,00-0002743,K.Carter,RB,30.0,15.3,105.0
2003,00-0022130,M.Smith,RB,21.0,15.1,106.0
2003,00-0019453,R.Smart,RB,26.0,15.0,107.0
2003,00-0020587,J.Robertson,RB,26.0,13.6,108.0
2003,00-0003663,Z. Crockett,RB,31.0,13.5,109.0
2003,00-0000007,R.Abdullah,RB,28.0,12.5,110.0
2003,00-0020820,J. Chatman,RB,24.0,12.1,111.0
2003,00-0022174,E.Bickerstaff,RB,23.0,11.6,112.0
2003,00-0019594,M. Anderson,RB,30.0,10.9,113.0
2003,00-0022116,T.Hollings,RB,22.0,10.7,114.0
2003,00-0000541,J. Avery,RB,27.0,10.399999999999999,115.0
2003,00-0019673,P. Smith,RB,25.0,10.0,116.0
2003,00-0021528,A.Cobourne,RB,24.0,9.7,117.0
2003,00-0020849,C.Stackhouse,RB,23.0,9.0,118.0
2003,00-0019533,P.Pass,RB,26.0,8.8,119.0
2003,00-0020403,A. Thomas,RB,26.0,8.8,120.0
2003,00-0021306,A.Peterson,RB,24.0,8.5,121.0
2003,00-0020973,W.Dantzler,RB,24.0,8.1,122.0
2003,00-0021098,J.Scobey,RB,24.0,7.9,123.0
2003,00-0015242,L.Smith,RB,33.0,7.300000000000001,124.0
2003,00-0019826,R. Bowers,RB,29.0,7.2,125.0
2003,00-0019484,S. Morris,RB,26.0,7.199999999999999,126.0
2003,00-0021031,J.Simon,RB,25.0,6.0,127.0
2003,00-0019610,R. Droughns,RB,25.0,5.6,128.0
2003,00-0020564,D.Joyce,RB,25.0,5.6,129.0
2003,00-0021581,S.McCullough,RB,23.0,5.2,130.0
2003,00-0019712,D. Chapman,RB,26.0,5.1000000000000005,131.0
2003,00-0021223,J.Wells,RB,24.0,5.1,132.0
2003,00-0021087,O. Easy,RB,26.0,4.9,133.0
2003,00-0020173,J.Fenderson,RB,27.0,4.8999999999999995,134.0
2003,00-0000007,R. Abdullah,RB,28.0,4.7,135.0
2003,00-0019722,J. Redmond,RB,26.0,4.6,136.0
2003,00-0021387,J.Martin,RB,23.0,3.5999999999999996,137.0
2003,00-0010747,F.McCrary,RB,31.0,3.5,138.0
2003,00-0021845,C.Sapp,RB,25.0,3.1,139.0
2003,00-0020479,G.Layne,RB,25.0,2.8,140.0
2003,00-0008568,L. Johnson,RB,29.0,2.6,141.0
2003,00-0017896,N.Luchey,RB,26.0,2.5,142.0
2003,00-0021509,R.Mahe,RB,23.0,1.5,143.0
2003,00-0010632,F.McAfee,RB,35.0,1.3,144.0
2003,00-0020094,S. Trejo,RB,26.0,1.2,145.0
2003,00-0013262,S. Pritchett,RB,30.0,1.0,146.0
2003,00-0020786,K.Simonton,RB,24.0,0.4,147.0
2003,00-0003344,G.Comella,RB,28.0,0.0,148.0
2003,00-0008196,T.Jackson,RB,27.0,0.0,149.0
2003,00-0008391,T.Jervey,RB,31.0,0.0,150.0
2003,00-0013958,C.Rogers,RB,27.0,0.0,151.0
2003,00-0015152,D.Smith,RB,29.0,0.0,152.0
2003,00-0019025,R.Jenkins,RB,26.0,0.0,153.0
2003,00-0019134,J.Goodspeed,RB,25.0,0.0,154.0
2003,00-0019673,P.Smith,RB,25.0,0.0,155.0
2003,00-0019808,K.Watson,RB,25.0,0.0,156.0
2003,00-0020094,S.Trejo,RB,26.0,0.0,157.0
2003,00-0020376,D.Brown,RB,25.0,0.0,158.0
2003,00-0020424,D.Combs,RB,24.0,0.0,159.0
2003,00-0020805,J.McKie,RB,23.0,0.0,160.0
2003,00-0020917,J. Burns,RB,24.0,0.0,161.0
2003,00-0021305,L.Ned,RB,25.0,0.0,162.0
2003,00-0021311,B.Allen,RB,23.0,0.0,163.0
2003,00-0021423,R.Jackson,RB,25.0,0.0,164.0
2003,00-0021431,J.Reynolds,RB,24.0,0.0,165.0
2003,00-0021563,N.Maddox,RB,23.0,0.0,166.0
2003,00-0021848,D.Hicks,RB,22.0,0.0,167.0
2003,00-0021936,A. Pinnock,RB,23.0,0.0,168.0
2003,00-0021747,K.Carter,RB,23.0,-0.2,169.0
2004,00-0000745,T.Barber,RB,29.0,347.6,1.0
2004,00-0020536,L.Tomlinson,RB,25.0,334.12,2.0
2004,00-0019647,S.Alexander,RB,27.0,322.8,3.0
2004,00-0021979,D.Davis,RB,24.0,322.6,4.0
2004,00-0010442,C.Martin,RB,31.0,319.2,5.0
2004,00-0008241,E.James,RB,26.0,306.1,6.0
2004,00-0021216,B.Westbrook,RB,25.0,276.1,7.0
2004,00-0004304,C.Dillon,RB,30.0,260.8,8.0
2004,00-0021179,C.Portis,RB,23.0,233.6,9.0
2004,00-0019641,T.Jones,RB,26.0,233.5,10.0
2004,00-0020407,R.Johnson,RB,25.0,233.1,11.0
2004,00-0006305,A.Green,RB,27.0,228.6,12.0
2004,00-0022178,W.McGahee,RB,23.0,225.7,13.0
2004,00-0019610,R.Droughns,RB,26.0,222.1,14.0
2004,00-0013013,M.Pittman,RB,29.0,220.7,15.0
2004,00-0004640,W.Dunn,RB,29.0,218.9,16.0
2004,00-0007661,P.Holmes,RB,31.0,212.9,17.0
2004,00-0020527,D.McAllister,RB,26.0,210.2,18.0
2004,00-0016098,F.Taylor,RB,28.0,206.9,19.0
2004,00-0019831,N.Goings,RB,26.0,206.5,20.0
2004,00-0022782,K.Jones,RB,22.0,193.3,21.0
2004,00-0001215,J.Bettis,RB,32.0,187.1,22.0
2004,00-0005092,M.Faulk,RB,31.0,184.4,23.0
2004,00-0020474,K.Barlow,RB,25.0,176.4,24.0
2004,00-0015165,E.Smith,RB,35.0,176.04,25.0
2004,00-0021976,L.Johnson,RB,25.0,173.9,26.0
2004,00-0022092,C.Brown,RB,23.0,169.4,27.0
2004,00-0019693,J.Lewis,RB,25.0,164.2,28.0
2004,00-0020315,D.Blaylock,RB,25.0,157.3,29.0
2004,00-0022138,O.Smith,RB,24.0,153.8,30.0
2004,00-0022840,J.Jones,RB,23.0,145.8,31.0
2004,00-0021314,C.Taylor,RB,25.0,129.8,32.0
2004,00-0022736,S.Jackson,RB,21.0,129.2,33.0
2004,00-0018501,A.Zereoue,RB,28.0,125.89999999999999,34.0
2004,00-0022180,L.Suggs,RB,24.0,124.19999999999999,35.0
2004,00-0019484,S.Morris,RB,27.0,122.7,36.0
2004,00-0015091,A.Smith,RB,32.0,111.8,37.0
2004,00-0020964,T.Fisher,RB,25.0,104.42,38.0
2004,00-0002159,S.Bryson,RB,28.0,100.6,39.0
2004,00-0021376,T.Duckett,RB,23.0,99.4,40.0
2004,00-0015523,D.Staley,RB,29.0,96.5,41.0
2004,00-0005091,K.Faulk,RB,28.0,92.3,42.0
2004,00-0021150,W.Green,RB,25.0,88.89999999999999,43.0
2004,00-0022217,M.Moore,RB,22.0,88.7,44.0
2004,00-0015601,A.Stecker,RB,29.0,86.8,45.0
2004,00-0017892,M.Williams,RB,30.0,84.4,46.0
2004,00-0020462,L.Jordan,RB,26.0,84.1,47.0
2004,00-0009829,D.Levens,RB,34.0,83.2,48.0
2004,00-0005883,E.George,RB,31.0,82.5,49.0
2004,00-0020514,M.Bennett,RB,26.0,81.3,50.0
2004,00-0020403,A.Thomas,RB,27.0,80.6,51.0
2004,00-0017486,T.Wheatley,RB,32.0,79.5,52.0
2004,00-0021223,J.Wells,RB,25.0,78.8,53.0
2004,00-0020448,T.Minor,RB,25.0,78.0,54.0
2004,00-0020797,M.Hicks,RB,26.0,73.60000000000001,55.0
2004,00-0000552,O.Ayanbadejo,RB,29.0,72.3,56.0
2004,00-0021184,L.Betts,RB,25.0,68.9,57.0
2004,00-0022893,T.Bell,RB,23.0,68.6,58.0
2004,00-0019722,J.Redmond,RB,27.0,65.2,59.0
2004,00-0022057,L.Toefield,RB,24.0,64.0,60.0
2004,00-0019533,P.Pass,RB,27.0,63.6,61.0
2004,00-0019808,K.Watson,RB,26.0,61.9,62.0
2004,00-0020820,J.Chatman,RB,25.0,60.9,63.0
2004,00-0022095,Q.Griffin,RB,23.0,59.900000000000006,64.0
2004,00-0003663,Z.Crockett,RB,32.0,59.9,65.0
2004,00-0021252,N.Davenport,RB,25.0,55.2,66.0
2004,00-0021164,D.Foster,RB,24.0,54.099999999999994,67.0
2004,00-0022011,J.Griffith,RB,24.0,53.9,68.0
2004,00-0022825,T.Fleming,RB,24.0,51.4,69.0
2004,00-0022006,A.Pinner,RB,26.0,47.6,70.0
2004,00-0020471,T.Henry,RB,26.0,47.1,71.0
2004,00-0021098,J.Scobey,RB,25.0,46.0,72.0
2004,00-0019516,T.Hambrick,RB,28.0,45.9,73.0
2004,00-0008196,T.Jackson,RB,28.0,43.0,74.0
2004,00-0019863,D.Rhodes,RB,25.0,39.800000000000004,75.0
2004,00-0021509,R.Mahe,RB,24.0,35.4,76.0
2004,00-0022093,J.Fargas,RB,24.0,34.4,77.0
2004,00-0021260,K.Johnson,RB,26.0,33.6,78.0
2004,00-0022538,S.Williams,RB,24.0,33.6,79.0
2004,00-0020805,J.McKie,RB,24.0,32.1,80.0
2004,00-0020700,J.Mungro,RB,26.0,30.5,81.0
2004,00-0003136,M.Cloud,RB,29.0,28.3,82.0
2004,00-0021182,M.Morris,RB,25.0,26.9,83.0
2004,00-0021209,L.Gordon,RB,24.0,26.799999999999997,84.0
2004,00-0005779,C.Garner,RB,32.0,26.3,85.0
2004,00-0019643,R.Dayne,RB,26.0,25.599999999999998,86.0
2004,00-0019134,J.Goodspeed,RB,26.0,24.7,87.0
2004,00-0022250,W.Parker,RB,24.0,23.2,88.0
2004,00-0022449,B.Sams,RB,24.0,21.1,89.0
2004,00-0021673,R.Lee,RB,24.0,20.2,90.0
2004,00-0005620,C.Fuamatu-Ma'afala,RB,27.0,18.8,91.0
2004,00-0018588,A.Ricard,RB,27.0,18.5,92.0
2004,00-0007180,G.Hearst,RB,33.0,18.1,93.0
2004,00-0020391,J.Cook,RB,25.0,17.4,94.0
2004,00-0020587,J.Robertson,RB,27.0,16.5,95.0
2004,00-0019057,J.White,RB,26.0,16.3,96.0
2004,00-0020430,J.Jackson,RB,28.0,16.3,97.0
2004,00-0021343,L.Henry,RB,26.0,15.599999999999998,98.0
2004,00-0004052,S.Davis,RB,30.0,14.399999999999999,99.0
2004,00-0021750,A.Harris,RB,24.0,14.399999999999999,100.0
2004,00-0022116,T.Hollings,RB,23.0,14.3,101.0
2004,00-0022821,M.Turner,RB,22.0,13.2,102.0
2004,00-0022384,L.Croom,RB,23.0,11.2,103.0
2004,00-0013262,S.Pritchett,RB,31.0,10.3,104.0
2004,00-0022130,M.Smith,RB,22.0,9.899999999999999,105.0
2004,00-0000007,R.Abdullah,RB,29.0,9.200000000000001,106.0
2004,00-0002380,S.Bush,RB,30.0,9.0,107.0
2004,00-0020917,J.Burns,RB,25.0,9.0,108.0
2004,00-0020793,E.McCoo,RB,24.0,8.9,109.0
2004,00-0021936,A.Pinnock,RB,24.0,8.2,110.0
2004,00-0001098,B.Bennett,RB,31.0,7.7,111.0
2004,00-0020094,S.Trejo,RB,27.0,7.7,112.0
2004,00-0022797,T.Tapeh,RB,24.0,7.699999999999999,113.0
2004,00-0021755,E.Graham,RB,24.0,7.3,114.0
2004,00-0021306,A.Peterson,RB,25.0,6.9,115.0
2004,00-0017896,N.Luchey,RB,27.0,6.4,116.0
2004,00-0022926,C.Perry,RB,23.0,6.4,117.0
2004,00-0022770,D.Ward,RB,24.0,6.0,118.0
2004,00-0022883,A.Echemandu,RB,24.0,6.0,119.0
2004,00-0021810,I.Smart,RB,24.0,5.6,120.0
2004,00-0021387,J.Martin,RB,24.0,5.5,121.0
2004,00-0010632,F.McAfee,RB,36.0,5.3999999999999995,122.0
2004,00-0021938,B.Forsey,RB,24.0,5.300000000000001,123.0
2004,00-0022363,J.Harris,RB,24.0,5.3,124.0
2004,00-0010747,F.McCrary,RB,32.0,4.3,125.0
2004,00-0020046,W.Williams,RB,27.0,4.2,126.0
2004,00-0021845,C.Sapp,RB,26.0,3.2,127.0
2004,00-0022872,C.Cobbs,RB,23.0,3.0,128.0
2004,00-0020058,D.Allen,RB,26.0,2.8,129.0
2004,00-0020479,G.Layne,RB,26.0,2.8,130.0
2004,00-0022224,V.King,RB,24.0,2.7,131.0
2004,00-0003344,G.Comella,RB,29.0,2.2,132.0
2004,00-0019453,R.Smart,RB,27.0,1.9,133.0
2004,00-0021305,L.Ned,RB,26.0,1.9,134.0
2004,00-0002743,K.Carter,RB,31.0,1.7,135.0
2004,00-0021747,K.Carter,RB,24.0,1.5,136.0
2004,00-0021253,J.Baxter,RB,25.0,1.4,137.0
2004,00-0022464,D.Easlick,RB,24.0,1.4,138.0
2004,00-0020073,J.Isom,RB,27.0,1.1,139.0
2004,00-0022288,J.Wright,RB,22.0,1.0,140.0
2004,00-0021048,D.Anderson,RB,25.0,0.2,141.0
2004,00-0021434,D.Brown,RB,24.0,0.2,142.0
2004,00-0021087,O.Easy,RB,27.0,0.1,143.0
2004,00-0019590,C.Morton,RB,27.0,0.0,144.0
2004,00-0019794,A.Cason,RB,25.0,0.0,145.0
2004,00-0020376,D.Brown,RB,26.0,0.0,146.0
2004,00-0020644,M.Stanley,RB,25.0,0.0,147.0
2004,00-0021357,R.Cartwright,RB,25.0,0.0,148.0
2004,00-0022886,C.Cramer,RB,22.0,0.0,149.0
2005,00-0019647,S.Alexander,RB,28.0,376.8,1.0
2005,00-0020536,L.Tomlinson,RB,26.0,366.28,2.0
2005,00-0021976,L.Johnson,RB,26.0,360.3,3.0
2005,00-0000745,T.Barber,RB,30.0,359.0,4.0
2005,00-0008241,E.James,RB,27.0,310.3,5.0
2005,00-0020462,L.Jordan,RB,27.0,294.8,6.0
2005,00-0021179,C.Portis,RB,24.0,271.88,7.0
2005,00-0020407,R.Johnson,RB,26.0,249.8,8.0
2005,00-0022736,S.Jackson,RB,22.0,233.6,9.0
2005,00-0021216,B.Westbrook,RB,26.0,228.0,10.0
2005,00-0019641,T.Jones,RB,27.0,223.8,11.0
2005,00-0004640,W.Dunn,RB,30.0,214.6,12.0
